ID	chrom	loc.start	loc.end	num.mark	seg.mean
X8.4	chr2	42842	243062105	1749	-0.0564
X8.4	chr20	72813	62933111	732	-0.0514
X8.4	chr21	9825921	48110916	387	-0.0882
X8.4	chr22	16112745	51217556	691	-0.0394
X8.4	chr3	344684	197951774	1579	0.4232
X8.4	chr4	70639	191012789	1055	-0.0544
X8.4	chr5	165229	50052044	201	-0.0692
X8.4	chr5	50684742	52917815	8	-0.6616
X8.4	chr5	53155613	141511037	598	-0.0403
X8.4	chr5	141698006	156770668	121	-0.7597
X8.4	chr5	156894376	180794766	199	-0.0246
X8.4	chr6	106387	30275050	360	-0.0397
X8.4	chr6	30302881	43487381	360	0.0266
X8.4	chr6	43516942	170949159	732	-0.0604
X8.4	chr7	246840	159025096	1332	0.4371
X8.4	chr8	116546	146279590	956	-0.0769
X8.4	chr9	13254	21512149	121	-0.0477
X8.4	chr9	21696058	21967437	4	-0.8703
X8.4	chr9	21981525	22451289	5	-2.0097
X8.4	chr9	23758218	27609561	14	-0.9129
X8.4	chr9	28309179	141125040	950	-0.031
X8.4	chrX	206506	155256585	1221	-0.0139
X8.4	chrY	2655318	59001513	175	-0.1373
X37	chr1	13140	778907	12	0.1021
X37	chr1	807867	6662725	110	-0.3184
X37	chr1	6678919	58336390	787	-0.0873
X37	chr1	58514405	79987326	128	-0.0086
X37	chr1	80917228	82188065	6	0.5862
X37	chr1	84397772	151233567	481	-0.01
X37	chr1	151259375	158016557	228	-0.0953
X37	chr1	158146592	200769259	394	0.0194
X37	chr1	200842694	249207270	501	-0.0611
X37	chr10	106465	135375140	1135	-0.8459
X37	chr10	135438849	135515797	11	-0.4307
X37	chr11	87117	3689715	120	-0.2706
X37	chr11	3755667	60267577	679	-0.0275
X37	chr11	60296540	76970167	413	-0.1378
X37	chr11	77109216	130286854	476	-0.0298
X37	chr11	130332700	134265105	20	-0.2781
X37	chr12	92834	7296917	113	-0.1195
X37	chr12	7356225	47551914	280	0.0262
X37	chr12	47581634	55040326	202	-0.1084
X37	chr12	55196951	55968663	29	0.0846
X37	chr12	56005872	57349188	56	-0.0676
X37	chr12	57389349	58170799	38	-0.1729
X37	chr12	58189113	59414312	8	-0.0571
X37	chr12	60083121	102590930	239	0.0198
X37	chr12	102832034	129972240	277	-0.0586
X37	chr12	130640847	133402529	28	-0.2632
X37	chr12	133465831	133803789	11	0.1586
X37	chr13	19050450	111751814	672	-0.0135
X37	chr13	111767092	114606562	39	-0.2634
X37	chr13	114630652	115097228	9	0.2482
X37	chr14	19401796	22985280	188	0.0359
X37	chr14	22987453	25399182	116	-0.1311
X37	chr14	25736406	92875760	460	-0.0056
X37	chr14	93067728	101351079	99	-0.1659
X37	chr14	101377513	101458291	40	0.1341
X37	chr14	101459610	104456901	81	-0.1444
X37	chr14	104565557	106610582	93	-0.3676
X37	chr14	106622156	107139889	63	-0.0895
X37	chr14	107160016	107259485	10	0.1972
X37	chr14	107273976	107283036	4	-0.4784
X37	chr15	20170136	25414653	103	-0.0747
X37	chr15	25415910	32894469	111	-0.1872
X37	chr15	32919747	73192170	413	-0.0422
X37	chr15	73435718	73454694	2	0.8747
X37	chr15	73470799	102229304	311	-0.114
X37	chr15	102312870	102462771	9	0.2239
X37	chr15	102495851	102518028	3	-0.3839
X37	chr16	62823	302243	17	0.0285
X37	chr16	322140	585342	10	-0.2156
X37	chr16	591176	1528207	49	-0.3659
X37	chr16	1537434	3067392	82	-0.2298
X37	chr16	3070415	85318066	781	-0.0998
X37	chr16	85339881	89265239	47	-0.2889
X37	chr16	89289740	89994036	19	-0.135
X37	chr16	90024400	90206715	10	0.1044
X37	chr17	18618	28043500	505	-0.1329
X37	chr17	28105125	29646740	26	0.0816
X37	chr17	29672872	38715872	162	-0.0748
X37	chr17	38792987	39427825	49	0.0737
X37	chr17	39432430	56462408	332	-0.1187
X37	chr17	56531636	58928924	39	0.0999
X37	chr17	59112506	69146117	103	-0.0212
X37	chr17	70030660	72958049	42	-0.2619
X37	chr17	72992811	76810493	93	-0.0754
X37	chr17	76885264	81045215	99	-0.2306
X37	chr18	84355	48722797	268	-0.0382
X37	chr18	48947738	49139244	2	0.8381
X37	chr18	49371687	77960272	128	-0.0345
X37	chr19	65865	6429919	211	0.1753
X37	chr19	6450652	19877703	438	0.2872
X37	chr19	19914604	29458909	57	0.4298
X37	chr19	29701310	50089087	571	0.2763
X37	chr19	50112298	51334507	54	0.1687
X37	chr19	51361095	52152489	44	0.2997
X37	chr19	52192662	52264529	7	0.1155
X37	chr19	52277894	54614687	127	0.4524
X37	chr19	54626988	55566567	45	0.3415
X37	chr19	55591339	56203908	37	0.1622
X37	chr19	56234783	59098019	102	0.3139
X37	chr2	42842	32048684	219	-0.1034
X37	chr2	32163214	71041753	237	0.0334
X37	chr2	71060149	133877704	569	-0.0816
X37	chr2	134884729	217021606	453	0.036
X37	chr2	217179669	218927493	11	-0.1764
X37	chr2	218995994	219691957	23	-0.0325
X37	chr2	219731749	220771254	40	-0.2229
X37	chr2	222360834	232227461	58	-0.0016
X37	chr2	232263064	240984991	102	-0.1265
X37	chr2	241048994	243062105	37	-0.3432
X37	chr20	72813	59139651	648	0.3937
X37	chr20	60171577	61573233	32	0.207
X37	chr20	61592000	62152818	18	0.0613
X37	chr20	62164250	62737848	30	0.2171
X37	chr20	62828374	62933111	4	0.3936
X37	chr21	9825921	40691388	255	0.0038
X37	chr21	40717907	47885801	128	-0.2187
X37	chr21	47934369	48110916	4	0.1292
X37	chr22	16112745	51217556	691	-0.1368
X37	chr3	344684	37789996	263	-0.0181
X37	chr3	37964705	57101964	334	-0.1086
X37	chr3	57164172	118977423	303	0.0084
X37	chr3	119017685	119037373	2	-0.9672
X37	chr3	119076390	125466434	77	0.0156
X37	chr3	125514338	128205149	36	-0.2374
X37	chr3	128257168	143275718	144	-0.0536
X37	chr3	143729100	183834413	252	0.044
X37	chr3	183882287	197951774	168	-0.0594
X37	chr4	70639	9461475	147	-0.1939
X37	chr4	9471220	190943191	896	0.0231
X37	chr4	190946959	191012789	12	-0.2429
X37	chr5	165229	16800883	83	-0.1714
X37	chr5	17171325	148207176	764	0.0187
X37	chr5	148372964	150049681	33	-0.1213
X37	chr5	150075512	174930405	140	-0.0452
X37	chr5	175099139	180794766	107	-0.1319
X37	chr6	106387	29434978	303	-0.0124
X37	chr6	29455106	52621632	498	-0.0892
X37	chr6	52662585	170949159	651	-5e-04
X37	chr7	246840	1608803	20	0.1669
X37	chr7	1619485	5112305	30	0.2962
X37	chr7	5157259	44080337	294	0.505
X37	chr7	44096647	44697418	15	0.3385
X37	chr7	44798828	53255856	46	-0.0717
X37	chr7	54487579	56570357	31	4.1027
X37	chr7	56699926	100151338	344	0.5018
X37	chr7	100170562	102116459	51	0.319
X37	chr7	102140560	148542944	395	0.502
X37	chr7	148638619	150137985	26	0.3538
X37	chr7	150162099	150433231	8	0.5592
X37	chr7	150493410	151826367	32	0.2868
X37	chr7	151982550	154765095	11	0.5094
X37	chr7	154861022	159025096	29	0.3213
X37	chr8	116546	142267834	846	-0.0528
X37	chr8	142371983	145832878	98	-0.3449
X37	chr8	145964050	146279590	12	0.0622
X37	chr9	13254	5397925	34	-0.0404
X37	chr9	5460534	6330124	11	-0.6216
X37	chr9	6460102	19647188	44	-0.0065
X37	chr9	20411191	21455765	29	-0.7015
X37	chr9	21481576	22057936	11	-2.3945
X37	chr9	22451289	23758218	2	-0.7685
X37	chr9	24544447	34336606	66	0.0069
X37	chr9	34371759	40719170	106	-0.131
X37	chr9	40798557	67280765	50	0.0259
X37	chr9	67331379	67793524	3	-0.7865
X37	chr9	67948300	116182149	361	-0.029
X37	chr9	116283514	127440828	90	-0.1124
X37	chr9	127454775	127456033	2	0.4678
X37	chr9	127558300	136216288	145	-0.127
X37	chr9	136216675	136217347	3	0.1344
X37	chr9	136217734	141125040	137	-0.2688
X37	chrX	206506	3577030	32	-0.184
X37	chrX	3581880	146312299	1031	-0.0054
X37	chrX	146312548	155004797	152	-0.1681
X37	chrX	155058743	155256585	6	0.1401
X37	chrY	2655318	59001513	175	-0.1408
X6.2	chr1	13140	249207270	2647	0.0311
X6.2	chr10	106465	135472439	1139	-0.6518
X6.2	chr10	135481287	135515797	7	-1.2658
X6.2	chr11	87117	4360184	134	-0.1122
X6.2	chr11	4389054	5906014	94	0.1539
X6.2	chr11	5969080	55406303	399	0.0071
X6.2	chr11	55418847	55451282	3	0.4806
X6.2	chr11	55482790	56020187	33	-0.1485
X6.2	chr11	56043587	67162528	383	-0.472
X6.2	chr11	67174473	134265105	662	-0.6181
X6.2	chr12	92834	133803789	1281	0.0418
X6.2	chr13	19050450	115097228	720	-0.0501
X6.2	chr14	19401796	20001915	9	-0.1574
X6.2	chr14	20072982	21623624	66	0.1305
X6.2	chr14	21671648	21865505	6	-0.125
X6.2	chr14	21887949	23394257	147	-0.503
X6.2	chr14	23420903	101490164	679	-0.6377
X6.2	chr14	101491386	101528409	31	-0.3809
X6.2	chr14	101530873	106373084	116	-0.7197
X6.2	chr14	106375774	106380233	4	-2.0763
X6.2	chr14	106382700	106791270	38	-0.6317
X6.2	chr14	106800538	106805462	2	-2.6968
X6.2	chr14	106812304	107283036	56	-0.7672
X6.2	chr15	20170136	102518028	952	0.0234
X6.2	chr16	62823	55361172	630	-0.0622
X6.2	chr16	55482107	74720305	237	0.0302
X6.2	chr16	74777791	90206715	148	-0.072
X6.2	chr17	18618	68170501	1214	0.0413
X6.2	chr17	68237683	70865469	8	-0.3874
X6.2	chr17	71159336	81045215	228	0.0164
X6.2	chr18	84355	77960272	398	0.02
X6.2	chr19	65865	2606962	103	-0.1194
X6.2	chr19	2717990	19877703	546	0.0473
X6.2	chr19	19914604	22651281	34	-0.1643
X6.2	chr19	22784393	59098019	1010	0.0394
X6.2	chr2	42842	233348537	1633	0.0044
X6.2	chr2	233387797	234494511	20	-0.6093
X6.2	chr2	234512623	243062105	96	0.0037
X6.2	chr20	72813	62933111	732	0.0147
X6.2	chr21	9825921	48110916	387	-0.0325
X6.2	chr22	16112745	23199075	230	-0.0268
X6.2	chr22	23200321	46156441	400	0.0671
X6.2	chr22	46344625	51217556	61	-0.007
X6.2	chr3	344684	21937363	168	0.0319
X6.2	chr3	22002689	23846955	8	-0.7816
X6.2	chr3	23890100	197951774	1403	0.0223
X6.2	chr4	70639	8607937	119	-0.0356
X6.2	chr4	8860672	9255900	14	-0.5163
X6.2	chr4	9260646	190904852	909	0.0018
X6.2	chr4	190943191	191012789	13	-0.5653
X6.2	chr5	165229	179442350	1102	0.0298
X6.2	chr5	179581974	180052565	6	-0.7553
X6.2	chr5	180166570	180794766	19	0.0257
X6.2	chr6	106387	72113289	869	-0.0083
X6.2	chr6	72295016	170949159	583	-0.649
X6.2	chr7	246840	159025096	1332	0.4718
X6.2	chr8	116546	7589766	61	-0.0466
X6.2	chr8	7597413	7628004	5	-1.0549
X6.2	chr8	7637524	7798065	10	-0.0423
X6.2	chr8	7829979	7887213	6	-0.735
X6.2	chr8	7897987	146279590	874	-0.014
X6.2	chr9	13254	21867094	124	-0.6013
X6.2	chr9	21967437	22057936	5	-1.8486
X6.2	chr9	22451289	36625268	140	-0.5764
X6.2	chr9	36823566	70971436	116	-0.1933
X6.2	chr9	71044600	139719006	651	0.0033
X6.2	chr9	139725442	141125040	58	-0.1148
X6.2	chrX	206506	120008118	883	0.0728
X6.2	chrX	120038747	120115551	12	-0.6229
X6.2	chrX	120182628	155256585	326	0.0563
X6.2	chrY	2655318	59001513	175	-0.1254
X5.1	chr1	13140	778907	12	0.0709
X5.1	chr1	807867	55082042	874	0.1757
X5.1	chr1	55141701	249207270	1761	0.1228
X5.1	chr10	106465	5567574	40	-0.1833
X5.1	chr10	5694694	5917724	5	0.9884
X5.1	chr10	5955545	6640397	9	-0.283
X5.1	chr10	6853214	8203689	10	-0.9168
X5.1	chr10	8305781	35986596	188	-0.0843
X5.1	chr10	36811905	47754988	106	-0.6811
X5.1	chr10	47921717	48157594	4	0.012
X5.1	chr10	48172737	50193594	26	-0.647
X5.1	chr10	50272922	51078520	15	0.1255
X5.1	chr10	51298001	51607722	6	-0.5169
X5.1	chr10	51678120	63474621	50	0.1558
X5.1	chr10	63758881	66585832	16	-0.2702
X5.1	chr10	66814489	79013856	130	0.2189
X5.1	chr10	79618463	96042931	158	-0.2353
X5.1	chr10	96098860	102698609	95	-0.6682
X5.1	chr10	102734791	102761984	5	-0.3114
X5.1	chr10	102779165	105043514	50	-0.5963
X5.1	chr10	105086722	105209601	6	-0.2303
X5.1	chr10	105215894	131697826	176	-0.6607
X5.1	chr10	131886859	131930269	3	-0.1597
X5.1	chr10	131958724	135481287	42	-0.6323
X5.1	chr10	135486123	135515797	6	-0.2512
X5.1	chr11	87117	48095891	564	0.1366
X5.1	chr11	48118372	60165582	232	0.064
X5.1	chr11	60209874	71505419	329	0.1643
X5.1	chr11	71513636	71528842	2	0.7552
X5.1	chr11	71604967	78216463	102	0.1393
X5.1	chr11	78757934	110659242	184	0.0627
X5.1	chr11	111141916	134265105	295	0.1456
X5.1	chr12	92834	3596827	38	0.0628
X5.1	chr12	3794892	4398727	6	3.3297
X5.1	chr12	4446354	5029799	11	2.3436
X5.1	chr12	5154517	6836974	27	0.0071
X5.1	chr12	6866905	9795000	81	-0.1749
X5.1	chr12	9832989	11149784	40	-0.0874
X5.1	chr12	11150885	11244399	8	0.4112
X5.1	chr12	11286400	11925562	8	2.1479
X5.1	chr12	12283398	15104806	38	0.0414
X5.1	chr12	15130377	22403341	39	-0.2099
X5.1	chr12	22649498	25380796	12	2.8589
X5.1	chr12	25593897	26738236	7	1.7668
X5.1	chr12	27074686	27234719	5	0.7092
X5.1	chr12	27437896	27762430	4	1.1929
X5.1	chr12	27849997	30951811	14	0.6904
X5.1	chr12	31114448	32996726	16	1.2805
X5.1	chr12	33559963	48883290	62	-0.0344
X5.1	chr12	48912408	58343188	307	0.1018
X5.1	chr12	58638404	76849583	105	0.0195
X5.1	chr12	77115690	77262667	3	2.4119
X5.1	chr12	77437193	94179883	64	-0.0015
X5.1	chr12	94621975	94955600	5	2.2018
X5.1	chr12	94984733	133803789	381	0.1082
X5.1	chr13	19050450	115097228	720	-0.2145
X5.1	chr14	19401796	23171813	219	-0.7153
X5.1	chr14	23238369	39884288	164	-1.3816
X5.1	chr14	42225262	101381721	482	-0.6644
X5.1	chr14	101391195	101491386	43	-0.8519
X5.1	chr14	101491944	106349770	132	-0.6368
X5.1	chr14	106350737	106725467	47	-0.8297
X5.1	chr14	106733391	107283036	67	-0.658
X5.1	chr15	20170136	28992633	171	-0.3489
X5.1	chr15	29090601	102518028	781	-0.2059
X5.1	chr16	62823	31510711	522	0.2012
X5.1	chr16	31539654	35037445	52	0.03
X5.1	chr16	46553131	90206715	441	0.1774
X5.1	chr17	18618	18937468	384	0.0832
X5.1	chr17	18986948	19113284	4	0.66
X5.1	chr17	19179478	69146117	828	0.0774
X5.1	chr17	70030660	70623566	5	0.6961
X5.1	chr17	70865469	74417410	91	0.0987
X5.1	chr17	74457816	74905506	16	0.4006
X5.1	chr17	75086933	81045215	122	0.1361
X5.1	chr18	84355	77960272	398	-0.017
X5.1	chr19	65865	41263918	948	-0.1462
X5.1	chr19	41280474	59098019	745	-0.6223
X5.1	chr2	42842	821974	6	1.018
X5.1	chr2	1158969	88749928	597	0.1502
X5.1	chr2	88826635	95452719	96	0.0094
X5.1	chr2	95499909	149983198	367	0.1286
X5.1	chr2	150177528	243062105	683	-0.2163
X5.1	chr20	72813	1667387	36	-0.2001
X5.1	chr20	1897848	1967067	2	3.015
X5.1	chr20	2056334	17988727	126	-0.1737
X5.1	chr20	17992763	18771637	18	0.3227
X5.1	chr20	18794701	23547377	38	-0.0447
X5.1	chr20	23584780	25666164	25	-0.2718
X5.1	chr20	25796481	26199859	5	1.4304
X5.1	chr20	29622933	31101869	40	-0.215
X5.1	chr20	31240585	46994032	249	0.1637
X5.1	chr20	47342605	48733999	24	-0.2764
X5.1	chr20	48808294	62353155	146	0.1644
X5.1	chr20	62368635	62933111	23	-0.1998
X5.1	chr21	9825921	48110916	387	-0.6571
X5.1	chr22	16112745	17127028	19	-0.4036
X5.1	chr22	17131204	19943314	66	-0.1494
X5.1	chr22	19951316	20405679	16	-0.3022
X5.1	chr22	20458894	20487597	2	0.6851
X5.1	chr22	20501687	51217556	588	-0.1891
X5.1	chr3	344684	75670828	702	0.1473
X5.1	chr3	75679961	113137838	166	0.0395
X5.1	chr3	113197799	197951774	711	0.1351
X5.1	chr4	70639	53985695	321	-0.087
X5.1	chr4	54389156	57115576	21	0.196
X5.1	chr4	57187192	57837262	13	-0.0133
X5.1	chr4	57870611	190904852	687	-0.1663
X5.1	chr4	190943191	191012789	13	0.0698
X5.1	chr5	165229	53828002	216	0.1013
X5.1	chr5	54296095	180794766	911	-0.215
X5.1	chr6	106387	44221982	734	0.1385
X5.1	chr6	44223562	148888652	565	0.0859
X5.1	chr6	149233295	170949159	153	0.152
X5.1	chr7	246840	6897288	86	-0.5731
X5.1	chr7	6906796	56699926	351	-0.6984
X5.1	chr7	57023531	57128652	4	0.1384
X5.1	chr7	57197446	57664655	6	-0.7416
X5.1	chr7	62548043	159025096	885	0.4966
X5.1	chr8	116546	6794602	25	-0.2395
X5.1	chr8	6836386	6845971	2	-1.2749
X5.1	chr8	6865033	35382987	278	-0.1655
X5.1	chr8	36717744	146279590	651	0.1225
X5.1	chr9	13254	21696058	122	0.0563
X5.1	chr9	21811983	22451289	8	-2.6751
X5.1	chr9	23758218	32333903	23	0.0054
X5.1	chr9	32419692	39888092	146	0.1516
X5.1	chr9	40074427	40719170	4	0.7372
X5.1	chr9	40798557	125600467	486	0.1125
X5.1	chr9	125637227	141125040	305	0.1888
X5.1	chrX	206506	155256585	1221	0.0919
X5.1	chrY	2655318	59001513	175	-0.6738
X5.2	chr1	13140	249207270	2647	0.1569
X5.2	chr10	106465	35986596	252	-0.1752
X5.2	chr10	36811905	50193594	136	-0.6302
X5.2	chr10	50272922	51078520	15	0.0574
X5.2	chr10	51298001	51737168	8	-0.4325
X5.2	chr10	51759168	63474621	48	0.1121
X5.2	chr10	63758881	66585832	16	-0.3138
X5.2	chr10	66814489	79013856	130	0.1554
X5.2	chr10	79618463	96042931	158	-0.2257
X5.2	chr10	96098860	102734791	96	-0.6897
X5.2	chr10	102737451	102761984	4	-0.3191
X5.2	chr10	102779165	103987715	23	-0.6778
X5.2	chr10	103995587	105209601	33	-0.4841
X5.2	chr10	105215894	131697826	176	-0.6808
X5.2	chr10	131886859	131930269	3	-0.1173
X5.2	chr10	131958724	135438849	38	-0.6737
X5.2	chr10	135451154	135515797	10	-0.2198
X5.2	chr11	87117	134265105	1708	0.1432
X5.2	chr12	92834	133803789	1281	-0.189
X5.2	chr13	19050450	115097228	720	-0.1695
X5.2	chr14	19401796	23171813	219	-0.6986
X5.2	chr14	23238369	39884288	164	-1.4398
X5.2	chr14	42225262	107283036	771	-0.6937
X5.2	chr15	20170136	102518028	952	-0.2063
X5.2	chr16	62823	90206715	1015	0.1682
X5.2	chr17	18618	18937468	384	0.0769
X5.2	chr17	18986948	19113284	4	0.6948
X5.2	chr17	19179478	69146117	828	0.0655
X5.2	chr17	70030660	70477937	4	4.8908
X5.2	chr17	70623566	74417410	92	0.0779
X5.2	chr17	74457816	74905506	16	0.3949
X5.2	chr17	75086933	81045215	122	0.0871
X5.2	chr18	84355	77960272	398	-0.2216
X5.2	chr19	65865	28296722	705	-0.0906
X5.2	chr19	29458909	41263918	243	-0.1659
X5.2	chr19	41280474	59098019	745	-0.6469
X5.2	chr2	42842	821974	6	1.0913
X5.2	chr2	1158969	149983198	1060	0.1579
X5.2	chr2	150177528	243062105	683	-0.2068
X5.2	chr20	72813	31101869	290	-0.1849
X5.2	chr20	31240585	46994032	249	0.172
X5.2	chr20	47342605	48733999	24	-0.1753
X5.2	chr20	48808294	62353155	146	0.1639
X5.2	chr20	62368635	62933111	23	-0.1487
X5.2	chr21	9825921	14778743	14	-0.3122
X5.2	chr21	14838595	48021998	371	-0.664
X5.2	chr21	48070057	48110916	2	-0.0502
X5.2	chr22	16112745	51217556	691	-0.2245
X5.2	chr3	344684	114462332	886	0.1623
X5.2	chr3	114649842	197951774	693	0.4404
X5.2	chr4	70639	191012789	1055	0.1451
X5.2	chr5	165229	53828002	216	0.1645
X5.2	chr5	54296095	158324848	721	-0.2277
X5.2	chr5	158610739	162938231	26	0.6163
X5.2	chr5	165455944	180794766	164	-0.2046
X5.2	chr6	106387	170949159	1452	0.1544
X5.2	chr7	246840	56699926	437	-0.6927
X5.2	chr7	57023531	57128652	4	0.1506
X5.2	chr7	57197446	57664655	6	-0.624
X5.2	chr7	62548043	63019971	9	0.4563
X5.2	chr7	63036787	159025096	876	0.6819
X5.2	chr8	116546	35382987	305	-0.1621
X5.2	chr8	36717744	128099131	491	0.1407
X5.2	chr8	128206673	128225722	2	0.9504
X5.2	chr8	128398223	146279590	158	0.1351
X5.2	chr9	13254	21811983	123	0.0941
X5.2	chr9	21867094	22451289	7	-3.1667
X5.2	chr9	23758218	141125040	964	0.1597
X5.2	chrX	206506	2634285	20	0.1275
X5.2	chrX	2702315	155256585	1201	-0.17
X5.2	chrY	2655318	59001513	175	0.1699
X10	chr1	13140	203835204	2207	-0.0652
X10	chr1	203842508	204620579	14	0.596
X10	chr1	204894864	247365315	362	-0.0471
X10	chr1	247400714	249112740	60	-0.2076
X10	chr1	249120609	249207270	4	-0.0067
X10	chr10	106465	135472439	1139	-0.862
X10	chr10	135481287	135515797	7	0.2852
X10	chr11	87117	134265105	1708	-0.0886
X10	chr12	92834	50279339	462	-0.0493
X10	chr12	50348594	50829976	13	0.4415
X10	chr12	51020609	54430264	103	-0.084
X10	chr12	54570653	54858560	11	0.4855
X10	chr12	54914610	58022165	120	-0.0889
X10	chr12	58101539	58343188	14	0.4491
X10	chr12	58638404	127235645	509	-0.0287
X10	chr12	127396724	128429922	3	0.7552
X10	chr12	128729084	133803789	46	-0.0579
X10	chr13	19050450	115097228	720	-0.016
X10	chr14	19401796	25399182	304	-0.105
X10	chr14	25736406	67839973	267	0.0078
X10	chr14	67866308	107283036	583	-0.0947
X10	chr15	20170136	25222802	73	-0.0844
X10	chr15	25230165	27212798	81	-0.2172
X10	chr15	27497401	82336300	605	-0.0586
X10	chr15	82488837	83794882	33	0.4147
X10	chr15	83939060	102518028	160	-0.0401
X10	chr16	62823	90206715	1015	-0.0553
X10	chr17	18618	925757	14	-0.0349
X10	chr17	1019536	2210532	28	0.4868
X10	chr17	2217615	73147859	1224	-0.0634
X10	chr17	73171243	73516480	11	0.7215
X10	chr17	73546225	74012058	22	0.974
X10	chr17	74051959	74630381	21	0.6661
X10	chr17	74687865	81045215	130	-0.0534
X10	chr18	84355	77960272	398	-0.0414
X10	chr19	65865	46915235	1147	0.4824
X10	chr19	46972284	47313141	15	0.812
X10	chr19	47347821	59098019	531	0.4654
X10	chr2	42842	170674016	1176	-0.0529
X10	chr2	170812304	171804306	9	0.4369
X10	chr2	171967578	177498488	49	-0.0054
X10	chr2	177511562	178120705	5	0.2864
X10	chr2	178174874	186650686	41	-0.0348
X10	chr2	186821552	187353580	4	-0.6729
X10	chr2	187362486	198128047	54	-0.0148
X10	chr2	198141412	198399359	7	0.5669
X10	chr2	198486858	243062105	404	-0.0707
X10	chr20	72813	33025119	332	0.4261
X10	chr20	33029613	33054176	3	1.0674
X10	chr20	33064004	62933111	397	0.4312
X10	chr21	9825921	48110916	387	-0.0753
X10	chr22	16112745	16933651	13	-0.3775
X10	chr22	16968311	19806604	69	-0.8247
X10	chr22	19838040	20249853	16	-0.1945
X10	chr22	20304701	21422067	34	-0.9045
X10	chr22	21466939	21697715	8	-1.4168
X10	chr22	21740554	26885233	174	-0.9375
X10	chr22	26897831	27057415	8	-0.03
X10	chr22	28170875	29516693	14	-0.9044
X10	chr22	29628713	29964061	12	-0.0431
X10	chr22	30005189	51217556	343	-0.8649
X10	chr3	344684	10306304	69	-0.0564
X10	chr3	10326766	11456567	14	0.4524
X10	chr3	11679882	12579495	13	-0.0693
X10	chr3	12611862	13520017	10	0.4096
X10	chr3	13534570	124122021	855	-0.0614
X10	chr3	124451324	125202268	12	0.4443
X10	chr3	125280818	185485663	473	-0.0269
X10	chr3	185644809	186618166	21	0.4824
X10	chr3	186722307	197951774	112	-0.0127
X10	chr4	70639	191012789	1055	-0.0323
X10	chr5	165229	176080223	1039	-0.0481
X10	chr5	176272687	176729472	7	0.4393
X10	chr5	176732367	180794766	81	-0.0538
X10	chr6	106387	25450032	159	-0.0409
X10	chr6	25677237	44274227	580	-0.104
